EndJuvtoFI Thermal Time (DD),Fertile Tiller Number,Evapotranspiration (mm),Yield (t/ha)
130.2011922,0.981580624,354.7708286,1.894089405
131.7781357,1.935343907,391.947327,1.684127149
130.4060464,3.153352863,359.596586,1.793065875
130.7619178,2.956125769,355.1857391,1.848873411
134.5381131,1.299955268,382.6625822,1.693621249
130.917715,2.990035971,369.4581664,1.764578447
132.6545949,1.312518735,374.3100314,1.737146038
130.2502225,3.689675801,391.6465769,1.685937179
130.2749684,0.992310224,389.4998656,1.673259568
130.2749684,1.226286408,392.6966675,1.672320876
130.8680303,3.99297054,353.0600802,1.892898795
130.0372054,0.983114807,348.2324736,1.896521527
130.5722605,1.723764126,393.974105,1.685596165
130.0293348,1.312509871,347.9870441,1.897320412
130.3415082,3.320086692,360.9797433,1.793686085
130.1367371,1.32545124,348.4035342,1.896270149
133.4095848,3.314450154,392.4259914,1.613725508
131.2893922,3.625620472,391.8689078,1.685240762
130.1073255,1.081208813,360.3794325,1.793311527
130.5460643,1.171308602,376.1113856,1.76417319
130.9279904,3.062093476,389.1872333,1.672098821
132.0325579,3.538527929,358.4726113,1.792382302
130.5077194,1.12353651,390.7383105,1.672249376
134.9577737,0.140477611,346.3291199,1.853265155
132.8483846,2.948921895,394.6245242,1.619683313
130.8197357,1.814983532,330.8553125,1.94133053
133.3519232,2.525672591,394.0283961,1.613707688
130.12276,2.096785569,350.2281621,1.895572868
134.767598,1.142266131,402.6686591,1.503325257
138.7292657,3.417360932,353.8848842,1.772682114
142.0836911,1.367319008,384.0997602,1.62735462
131.4043452,2.036764287,356.1073965,1.846136536
131.1277925,1.88234141,295.9444011,2.037987837
130.1420279,1.552912798,388.5971678,1.67332903
132.0448484,1.15691458,392.0557735,1.683901975
130.4147126,3.339210969,390.5056075,1.68593452
133.2076133,1.061638494,370.1320767,1.738400901
133.7480264,1.783634097,370.4257681,1.731117267
130.8846464,3.62881428,346.3637622,1.897322103
131.100527,3.980935308,396.4927774,1.612285492
132.7464661,3.077958486,369.5804481,1.732215604
131.1223262,1.219263814,352.6958772,1.898997252
138.9834557,3.99297054,404.4508998,1.512497649
134.0431539,3.433341493,307.3569959,1.996053145
130.3414357,3.564875827,389.0396563,1.673250115
135.6805297,3.079267055,397.5546527,1.610613042
130.2456084,0.254627568,355.9164452,1.893059014
131.0973125,0.688012816,356.7358431,1.846567783
130.021367,3.146012013,389.870378,1.673327418
130.1422549,3.284218496,374.1920866,1.756107396
130.0059908,0.912431858,346.5755754,1.897885539
130.100015,3.735491297,357.4118725,1.899346016
134.6637814,1.248818512,374.1062486,1.725738908
130.5788164,3.58916271,347.9372304,1.895583655
130.659851,1.938097593,394.6186218,1.684625651
130.3257395,2.546381039,369.2429172,1.799258365
136.8885043,1.762145257,406.1392568,1.500101463
131.6376853,1.385707982,350.9026206,1.898555391
130.6432703,1.456377889,389.7660988,1.672202593
130.9420046,3.028362771,347.4459568,1.897752656
137.5790282,3.240565231,376.7056851,1.691006142
130.9215097,1.808676927,390.8326157,1.685643001
131.6160185,3.171531704,356.4332628,1.84535031
132.8235244,1.708872337,356.93984,1.843738818
130.0191149,0.888936593,391.5106519,1.685988844
132.5325277,3.049845177,350.867051,1.845593333
132.4624658,3.453382779,370.4377881,1.732186869
136.0580351,3.846830748,364.7348993,1.725580468
135.2235843,3.985968002,380.1510896,1.694294294
130.817183,1.446217189,376.0153386,1.731156992
130.9100016,1.848729164,372.8620204,1.755914509
131.1046771,3.299646904,344.4006585,1.900766294
132.0608938,1.657358183,363.2577483,1.75863356
131.4040774,3.337173761,347.0544053,1.893343936
130.0288915,1.416300136,391.6000352,1.685984629
131.0060904,3.780588182,393.8308213,1.684471011
130.240221,1.032857501,343.4940481,1.9034208
130.4049222,3.351874566,393.4368461,1.685788808
131.1451694,1.193490817,340.7884081,1.903456027
133.7403277,1.715765348,351.0089679,1.843801114
130.1871503,3.745715205,349.0902697,1.897816544
132.4831334,3.99538717,393.8773695,1.619083747
132.5334497,3.538527929,356.7749405,1.84439216
134.188622,3.610712742,357.9280236,1.753866583
134.6482145,1.584496082,339.2798093,1.905793192
130.9701727,1.077723231,391.0181377,1.685587184
132.5901019,1.024763396,342.6768948,1.901746758
131.4066336,1.605129477,370.0899547,1.757272826
133.1545321,0.929300016,354.7511576,1.843969319
130.1972661,1.939819084,356.7810311,1.794065579
130.0179024,0.958326572,391.7948655,1.685981737
132.8473837,3.823497342,391.8419164,1.681882872
133.0944226,1.31785999,395.0277551,1.694381669
132.611266,3.044037919,396.4932094,1.608156152
130.2829634,1.209784124,389.5521551,1.673250739
145.9441354,1.48471839,395.9474961,1.522504359
130.943549,2.118595615,392.7755754,1.685424216
130.6620161,0.139911618,347.927091,1.89817646
137.5558526,1.211677514,393.7121245,1.608963615
130.1915133,1.233512719,365.9390484,1.792757263
132.4287492,2.107470739,394.473361,1.695518426
131.4004674,2.017351562,393.36243,1.684279505
132.1246202,3.153352863,356.8009809,1.792517042
130.0339186,2.993550535,402.341048,1.579690971
130.5231151,3.269597497,391.3401247,1.67223829
132.5501839,1.815763203,371.7490209,1.731733037
136.7734309,3.079780407,375.3962079,1.692125333
130.0098691,3.882306549,357.0194204,1.794252594
130.3868341,2.118525846,344.4846048,1.901541626
131.2952328,1.665289203,352.4831859,1.848525972
130.9557269,1.249587516,393.6233141,1.671929189
134.8181594,3.438093419,353.5225441,1.84106156
131.2068255,3.010237965,388.3648983,1.671996066
133.7480264,1.633173837,396.509311,1.613366596
132.5520355,1.48109347,394.7187469,1.695330818
130.8424519,1.37991909,304.4656491,2.026481682
136.5218255,1.201290885,392.7044988,1.609742115
130.0420793,1.653704986,391.5235063,1.685983937
135.6966254,2.968635527,350.6107613,1.841359912
130.1972661,1.164495806,358.0846409,1.849258495
132.1761247,0.313115188,372.2024196,1.731625548
131.1046771,3.597820859,389.4947582,1.672032566
130.1487611,0.95807347,348.3499626,1.89690481
131.1439104,3.639482837,388.1440534,1.672018332
132.5451916,1.172356132,393.8887302,1.619030839
134.9762457,1.555735125,381.0051433,1.694070121
130.8249006,1.556330676,390.9949312,1.685701967
130.0272466,3.269006403,392.538738,1.673597882
132.2608427,1.280090964,391.3632583,1.682808975
130.2768159,0.595300368,374.3535029,1.755824518
130.3868341,3.275564258,390.1819844,1.672296914
131.9633282,3.538527929,364.8670477,1.807157252
133.4514838,3.521079727,374.1122231,1.729554446
130.4680473,3.086220839,364.1332225,1.793126096
139.4626371,2.022809025,390.7627839,1.61909479
130.0742445,1.313544041,393.6220528,1.685907316
130.4803193,1.763586626,390.0090553,1.673088268
132.0570184,1.645926739,393.7565248,1.682576347
133.1439347,2.65157512,394.380719,1.694452964
130.6569304,0.210163399,362.4754984,1.793226033
132.2691408,3.827480574,366.5533969,1.757893062
134.9295819,0.652502064,391.3316717,1.612824428
130.0307023,1.021891053,360.6901045,1.801830869
134.1449349,2.732935286,392.5381656,1.613283867
131.0642947,1.88234141,393.1249907,1.684461186
132.1305333,2.281859369,366.7400738,1.758001661
132.8551759,1.010312512,344.2986413,1.898973691
130.845674,3.110526656,358.37929,1.79270686
134.3425668,2.723698454,319.5315757,1.952439345
130.1606276,1.221175948,347.9835206,1.896432655
132.2078694,3.851534211,372.4491849,1.731521772
130.1172258,1.273702084,349.394267,1.895890341
130.3004282,1.191731512,391.05975,1.672326509
136.5413938,3.896314596,379.6743779,1.697345442
130.817183,1.390503898,298.4639002,2.035601933
130.0281775,1.499785665,363.084313,1.793840301
133.1569993,1.90278959,355.9154807,1.8438879
132.4374925,1.123450279,349.9657537,1.848170467
132.2349854,2.504939395,342.3186701,1.900503455
132.4893082,1.1642584,391.031,1.683533101
131.1450178,3.478319879,389.8418545,1.672015245
131.1439104,3.973004401,389.0514109,1.672019059
130.2696535,2.678846662,361.5697287,1.793702027
130.2626277,3.20631967,389.0210991,1.673300703
130.8421355,0.128513639,370.4591782,1.76390345
130.5231151,1.088618296,360.7521595,1.793527874
130.6780348,1.315272421,352.6911474,1.89363589
132.5315208,3.538527929,361.1741797,1.758599601
130.0299886,1.665289203,387.9204443,1.673345781
130.2315031,3.153352863,349.5395513,1.895591691
130.9990844,3.093767337,348.2224662,1.894001062
134.1609535,2.102124835,391.8137353,1.613301535
133.5708724,0.032892803,359.3692998,1.843703349
130.9016339,1.524873379,328.3664948,1.933632818
132.1361377,3.484586573,352.3305138,1.846026522
131.885501,1.698496972,345.5675611,1.894762908
132.5490904,1.829673584,373.2444951,1.737658487
132.3920474,1.141847127,406.8311475,1.583683527
130.0288915,1.717565334,392.8601272,1.685946678
131.3679629,1.608077792,376.0689867,1.730844246
130.2392085,1.176848436,389.7655031,1.673263164
130.0194155,1.021891053,391.6002784,1.672429588
132.8483846,3.047078755,392.2102434,1.683024728
130.0288915,1.649435926,348.0747563,1.896597006
130.1672022,1.498045124,396.0522812,1.669848773
131.1046771,1.245724038,348.9511559,1.895538036
130.414299,3.144288015,367.3108792,1.792662912
130.2128315,0.399037234,300.760336,2.029112593
130.8414518,1.557077621,389.6948225,1.674000441
130.0191149,0.914287037,362.2317776,1.793905093
131.0152494,2.206908732,347.2583615,1.897652285
131.3212552,2.069568586,351.4920348,1.89242639
130.3868341,3.138024378,290.3122448,2.106672605
130.4201934,3.156707176,347.8366938,1.895990747
131.1439104,3.978834072,354.4744452,1.847896835
130.007542,1.141057942,388.9630685,1.67334102
132.0541906,0.321645176,392.8492749,1.682749268
130.7838117,2.709204155,358.6289212,1.846672275
132.5620021,0.883657964,392.9370087,1.683257158
130.5385449,1.323916869,355.6546147,1.849386808
132.7062021,3.059125784,299.0821109,2.03644064
131.2893922,1.317203638,360.7456236,1.801195938
130.921539,2.670810469,395.5577103,1.593784716
130.2681876,1.725104093,346.875473,1.896604221
132.7464661,3.700587158,370.3723452,1.731987777
130.2279924,1.272861402,391.3297657,1.672352542
134.3558796,2.689682725,391.4742669,1.613195475
132.2227222,0.755880144,345.6717521,1.894020882
130.246235,1.171308602,370.7761136,1.756938252
137.1048785,1.947086387,374.1322544,1.692627903
130.2038937,1.207206987,350.9745412,1.895061371
131.1450178,3.109948709,366.5699609,1.758902474
130.0038566,3.245943837,328.439064,1.973106899
131.9916743,0.110353115,361.4153358,1.792505974
133.9583375,1.169107789,391.9864087,1.613417352
133.4061589,2.425457973,361.5197338,1.809874838
130.1379251,3.56030701,388.4308569,1.673331078
132.4541323,1.7198088,388.1920823,1.703483326
135.5549252,3.125288786,403.9710544,1.501704052
131.4191594,3.247246386,391.305834,1.685196999
130.5920564,2.945906492,394.9291265,1.594054109
130.0191149,1.03423495,388.3382486,1.673344817
132.4287492,1.924602089,344.0059235,1.899574076
130.1660881,1.083441803,390.0465941,1.673289352
130.7495114,3.763280554,352.2628245,1.893616868
130.4352011,1.783319984,360.6841429,1.793619244
133.052515,1.277377384,350.7927751,1.846314639
131.1277925,1.882986302,374.1058322,1.764555618
132.389398,1.171659999,375.3606253,1.730317641
130.0285188,3.130912962,359.4108599,1.793553125
134.5315154,3.868630762,395.6193539,1.586516357
130.1430404,1.330806386,392.2035716,1.685943134
133.3624302,1.164241207,394.4313488,1.601311018
130.8178668,2.006581411,369.9333325,1.764491183
132.2349854,3.21708011,345.6797017,1.893991735
132.4799715,3.127187583,356.7828496,1.844505655
132.9599592,1.695329353,371.9965412,1.731307569
130.7760556,3.155045059,391.1934681,1.672138563
132.2608427,2.003334361,391.6887324,1.683703381
131.159656,3.513912289,389.4589916,1.672011777
131.096921,3.538527929,393.4847057,1.671801058
131.0020179,1.805613958,306.0012867,2.021996654
132.257315,2.359128515,376.7242649,1.72987722
137.8306256,3.880302802,361.6835938,1.724604642
130.2749684,2.421922267,367.9499855,1.792567588
133.8817759,2.917290058,339.5234187,1.90427944
130.7619178,3.02678264,375.2970392,1.764423851
130.0294558,1.313350552,365.4275613,1.800877558
130.0288915,2.049122688,358.9969345,1.802239397
131.2893922,3.075045815,392.9421956,1.684351235
130.5942636,1.700004612,372.7153741,1.756435036
131.6005079,1.556330676,359.3487422,1.792594816
136.0291086,1.659303798,363.7366951,1.725038693
130.4151322,3.775699635,355.7090537,1.899267906
131.1631958,1.839375629,351.9885901,1.892602269
130.3868341,0.2908242,295.8925532,2.096359252
130.0096116,3.144288015,391.4597734,1.672434574
130.8265622,1.397579737,353.2549682,1.892921114
130.8402364,1.383286738,348.1057581,1.897703853
133.6252366,1.701428802,392.1342212,1.613609395
132.4490246,1.023584873,351.2858325,1.845593671
130.7733432,1.674142518,393.2475761,1.630827391
132.0082172,3.377931888,392.1331791,1.683933304
132.2608427,2.053618743,392.0582299,1.683647234
130.213844,1.049060895,360.6298457,1.793116073
131.8931909,3.538527929,395.7781521,1.60589107
130.7588328,3.053482496,389.900486,1.67215818
130.2767337,1.226740994,390.4429783,1.672337049
130.6592269,1.572669206,356.3250464,1.848443474
131.256106,1.547594577,400.9907689,1.608746766
135.4829822,3.26287208,375.8856593,1.695501048
132.168602,2.546381039,342.113748,1.901785247
130.6863627,3.346011242,391.7838374,1.685733238
134.195918,0.768017906,379.3946911,1.695043566
130.0288915,1.629474993,391.3153092,1.685991663
131.5368441,3.217352189,350.8532638,1.898814817
134.7101031,1.414544539,350.200721,1.844598294
130.7372568,1.171308602,391.4734822,1.685723835
130.0196168,1.321956664,391.1489659,1.689156908
130.2705308,1.066954456,349.0953794,1.897682121
131.5714999,1.142266131,350.5881147,1.892285851
130.2844203,2.096785569,393.9810138,1.594306325
130.7557817,1.492983269,368.3765961,1.758445368
130.7498437,3.718149946,392.9676405,1.685561312
131.945283,3.153352863,363.3053502,1.758905425
130.2128315,0.478635343,358.528515,1.84892403
131.580676,1.088529639,366.3831722,1.806806106
131.1277925,1.743801155,313.5248585,1.980653385
130.9529861,1.488832231,345.9117151,1.897320851
135.3288823,3.124686418,368.1036945,1.727708681
132.0789644,3.584428124,381.053755,1.734498799
132.1524608,2.375780785,356.6035014,1.843696955
130.4881618,3.339470561,367.4492316,1.792475698
130.8925579,3.929076647,394.2499793,1.684517006
130.9100016,3.27267092,389.1835464,1.672105372
130.0942382,1.330806386,346.0685707,1.897877394
130.0050568,0.955819854,370.6375984,1.758909575
130.1619776,0.889185706,367.407444,1.799513609
133.4138127,1.426372392,394.4625353,1.602478299
132.8448095,2.88679422,357.373356,1.843741257
131.6153732,0.997708174,390.9924325,1.684237561
130.341788,1.605089681,390.5823575,1.672312806
131.1095897,1.273702084,389.2243206,1.672031556
130.3859557,2.994740858,358.5193028,1.793265053
130.8191445,3.23685971,390.7121454,1.685732847
130.4220249,1.808676927,364.1739842,1.793163648
130.2704624,0.341651645,364.5906773,1.793180795
132.5760052,1.183386028,402.9757125,1.584569607
130.1975333,1.249521087,347.9661275,1.896377865
130.0618593,0.362222822,394.0171817,1.703380461
132.300569,2.435059152,373.2632034,1.731178213
130.0199439,1.142266131,358.6510014,1.802358198
130.9967016,1.964718018,392.8470223,1.685372385
131.0223738,1.190494485,307.1069951,2.024873477
130.1918893,1.263027143,347.2250291,1.899430721
132.4472405,1.507484266,357.0777811,1.844443027
136.7566437,3.198626753,395.1550453,1.609614082
130.3868341,0.154633682,390.9590857,1.689146445
130.0074816,1.2246167,347.8484093,1.896720055
130.830212,1.668692101,390.9502808,1.685702113
130.653283,3.168787159,360.5256695,1.793428993
130.1718787,1.219542989,357.9798591,1.849421794
131.010702,1.605129477,390.4701857,1.685608842
132.2431971,2.542239951,350.1071814,1.899514429
131.4004674,1.948434631,352.8409018,1.847921331
130.276258,3.753413164,335.2619532,1.937043402
133.8442593,3.618857566,393.6736598,1.600989736
130.3781483,1.783319984,367.3419957,1.792700664
130.1144724,1.224956408,392.3160303,1.685945796
130.4505017,1.315272421,391.4614343,1.685898894
130.5231151,3.262531672,391.6248923,1.685873788
130.6404374,2.905214554,361.3693299,1.793373011
132.4348356,1.399235419,350.2383836,1.846159197
136.0733275,1.935343907,376.2459923,1.700356206
131.0152494,3.677446023,392.5398154,1.685391523
136.5413938,3.805476971,372.7893027,1.692699421
132.9764571,3.974299798,369.7477793,1.731990129
131.1046771,1.847821675,393.9562555,1.684415737
132.5411696,1.196421528,298.4811257,2.032921459
130.2081703,2.462135961,364.3747809,1.793331041
131.4143511,1.598836959,352.7812567,1.847902597
136.3765764,3.897220032,371.9489941,1.692753943
134.9986273,1.170200305,362.8014459,1.728971613
132.4597422,2.551803213,365.2764354,1.758252384
133.9828633,2.096785569,359.9494085,1.757448872
130.0203327,3.245427648,389.9090482,1.67330915
130.8470318,1.807967222,342.8265669,1.901489916
131.534536,3.186233146,393.2242329,1.68474986
130.8734197,0.949058968,390.9894395,1.672101708
131.1495313,1.092650755,309.8655234,1.982820327
130.1487158,0.546782327,391.9256924,1.68895928
130.2747012,1.164193548,308.0502909,2.020083603
130.0084505,1.546456775,358.1507291,1.793747851
131.7574664,2.762770763,392.0401118,1.684135014
132.8473837,3.927873136,352.0882174,1.844147939
133.4650886,3.124487067,376.8925084,1.728428377
132.4297858,0.964902708,393.680022,1.619137475
130.5231151,2.584256044,391.8911176,1.685848966
130.8090226,1.659303798,318.3321285,1.978160496
131.0259744,1.556330676,390.0338893,1.672060065
134.2209947,3.654378132,391.7382231,1.60080278
132.7517385,1.367319008,350.4380618,1.845235747
130.6953526,3.483904008,353.3173194,1.893248255
133.7480264,1.068832677,345.4991479,1.900194449
130.0255367,3.755061115,392.7829299,1.685950076
143.8694125,3.961480598,392.7568111,1.51616226
130.0132304,1.043610499,374.551448,1.756048217
132.5222156,3.512272532,393.4139939,1.683227374
130.860755,1.955138238,371.7012941,1.756651643
130.8424519,1.158382076,392.2325028,1.672092294
132.3726507,1.164512999,347.6090073,1.895218593
130.6204486,3.595347404,402.4531218,1.577124103
131.4648715,3.11169667,393.2533647,1.684249008
132.8974743,3.328392972,371.3139822,1.73157951
130.1816561,3.658056506,393.6510459,1.685879506
136.5889427,3.351545256,378.4772957,1.691133637
130.9152768,0.143919058,352.3061705,1.893117686
131.4462912,0.730301196,356.8237184,1.845564464
130.3819115,3.254237729,391.3766124,1.685916831
132.2440911,3.994517788,351.9832564,1.845884762
135.2109571,3.826962526,402.8085931,1.505724594
131.1397426,1.783319984,352.6427248,1.898977784
132.5687736,2.991492793,402.3423655,1.584694762
130.0430231,1.494687021,392.6022775,1.685952227
130.3629945,1.010866135,394.0887032,1.592095957
134.3558796,2.345333043,374.8527772,1.725548069
131.151606,1.935343907,347.6032864,1.896059685
132.1755427,1.171308602,394.7230179,1.683437988
130.1420279,1.275518064,360.2218146,1.793294736
130.7760556,3.147238504,392.8810227,1.685549402
130.7662094,1.6675978,389.6271701,1.67215821
131.1439104,3.854760284,395.6653201,1.702202454
130.0830776,3.144288015,390.2198699,1.673312687
131.1855495,0.183260141,348.1067209,1.893451564
130.9461453,3.745715205,391.3792931,1.685570066
130.0288915,1.763060427,335.8297487,1.939297102
131.1113393,2.023647213,370.5190843,1.756977255
130.2705134,0.061545222,346.2631682,1.897421396
132.7119897,3.059125784,371.2549942,1.738198224
130.8424519,0.951346615,391.201117,1.672111273
132.5411696,0.797426075,351.1663569,1.845410814
130.9745801,2.372281849,392.6364624,1.672032136
131.0559005,3.460622336,348.4799415,1.893623115
140.3034901,1.136606795,396.6639182,1.534236874
130.5231151,3.263119104,392.4978377,1.672222173
130.9807598,1.897834464,393.9881793,1.684479347
132.5501839,1.832311726,350.627898,1.847650021
131.1450178,0.128905993,392.9806038,1.671816217
132.3406862,1.456934476,389.6433589,1.671129794
132.8152851,3.985968002,351.3264093,1.844573361
130.2378553,3.960511823,322.1914672,1.97560341
131.0162962,0.964902708,357.9255632,1.846303544
132.1859264,1.319378542,377.2568798,1.729700237
130.0401728,1.09769172,392.7373609,1.672413966
131.4137144,3.059125784,354.2427258,1.847126559
130.830212,1.452182915,359.2548781,1.793352232
130.1972661,1.2426068,388.732929,1.673320923
130.6219001,1.829303412,349.2057499,1.894619149
130.2064139,1.808676927,370.009769,1.758807106
130.8404525,1.31830806,394.1753643,1.688006845
130.7760556,3.069439405,396.0780078,1.68446939
130.2212596,3.129395345,298.2668882,2.025916633
130.2604971,1.164241207,392.9707286,1.673409146
130.2717827,1.164512999,392.0177492,1.6859206
130.0256264,3.514358337,347.9204224,1.899515541
132.2361485,2.560939411,391.4363587,1.68282912
134.7833833,1.476384572,371.6932413,1.726518006
133.0961093,1.556330676,371.8193711,1.73094508
132.3500398,1.796424362,365.0225917,1.757377112
132.3268951,1.689638783,356.7594492,1.844850564
134.5193448,3.188012822,392.6600121,1.600490044
130.0079411,0.959001784,402.1623236,1.578324144
132.4681808,3.198626753,356.3822741,1.792506521
130.3269711,2.693802941,391.3607159,1.685929239
130.3868341,3.850397503,390.2519481,1.673130618
130.7406869,1.737168417,342.3853815,1.901724825
131.1450178,1.451320008,343.5253791,1.900972572
130.6947964,1.808676927,376.2435424,1.731200275
130.817183,1.775865591,391.5386856,1.685655344
131.4076889,3.101972529,361.2266066,1.792622318
130.3125843,0.290546197,392.1622367,1.685906367
133.3538445,3.521079727,392.1105521,1.613766954
130.0191149,1.509742549,393.378504,1.69362691
132.1257366,3.036322529,298.6900879,2.036142331
135.0675074,0.96191868,302.548002,2.001180109
133.1897035,2.075699643,392.0192194,1.60135273
132.2608427,1.974114168,356.8745577,1.844936309
130.8112546,3.249604055,343.2949815,1.901403866
132.3350586,3.170176916,372.9521739,1.73125072
135.9920159,3.221036646,361.2845034,1.7740371
130.2652287,0.987842215,388.2099003,1.673318422
132.8448392,3.147163326,391.9867179,1.683066035
131.102217,2.945906492,367.38296,1.758185429
131.2883054,1.383635228,393.1118432,1.684346668
134.2081935,1.569118857,370.0365612,1.7271044
132.4796563,1.605129477,351.3901577,1.845455946
131.1439104,3.970415433,369.9106307,1.756431067
132.4965046,1.196421528,351.1276948,1.845551028
132.5015282,2.81580876,360.0076631,1.792332246
130.9918444,1.487434787,347.858454,1.896445477
130.3495153,2.497667173,370.1321768,1.757194047
130.4388792,3.645035701,368.6132733,1.798709869
130.3868341,0.189702122,392.9636749,1.703450758
131.1778258,1.710336544,354.5660134,1.847684135
130.6011328,2.801977365,357.2308525,1.793391799
133.7321898,3.138024378,351.8751077,1.843699952
132.5314713,1.076987198,392.5305178,1.682175868
133.3681792,1.791055586,346.3142895,1.904938601
130.0098691,1.115336806,360.7658709,1.801839527
130.8155028,1.367319008,392.1745425,1.685592378
133.3524452,1.296664908,372.3698108,1.730533433
130.3868341,0.450394365,390.6633608,1.685936154
139.222144,1.014897875,383.9347623,1.635908975
136.5300106,1.159099591,393.3233622,1.609637932
131.8244105,3.597213848,394.625507,1.683726737
130.2584496,2.789803243,390.7435774,1.685960076
136.5206042,1.191017008,378.4536872,1.691118812
133.3892621,2.9938056,375.6557487,1.7290358
142.4316269,3.715891598,398.4078837,1.518230736
132.6674522,1.556330676,360.9622115,1.758446497
130.9342319,3.05621204,391.7304672,1.685543729
131.0629362,1.240290093,299.4557452,2.030824798
130.5353411,2.375780785,350.9228594,1.894005783
130.380419,2.823046923,361.1087949,1.793634219
130.0191149,0.959158911,345.0843281,1.901763024
130.2392085,1.691153375,299.2801537,2.030372711
130.0554877,1.507457483,345.2711013,1.901724254
136.2598965,3.782856641,371.9084116,1.692657561
132.5304272,3.543006485,370.0261149,1.73225194
132.5015282,1.179443418,390.0604054,1.683420081
132.0008027,2.915597324,367.1382013,1.75798224
138.1919622,3.548694673,357.8776422,1.77119552
132.5015282,1.1767958,391.1652894,1.683498133
132.8473837,3.952947736,354.2523686,1.844814943
132.7062021,1.756177642,368.9773025,1.763429691
132.3265385,1.367319008,393.6573328,1.682232655
133.3793594,1.88234141,349.7905865,1.843784725
130.1972661,3.689675829,342.7097219,1.902036049
130.3489013,1.486894906,391.6127651,1.685916652
134.7269869,3.538997367,380.0408295,1.694399769
132.999073,3.061817036,340.8279021,1.903908969
138.3126383,1.240812616,394.3674779,1.62449934
132.300569,2.084441848,345.5217431,1.89928335
130.1972661,1.162331426,392.3764587,1.685925254
131.1760374,1.930867117,358.6159865,1.845520026
134.0414114,1.946207964,404.9352221,1.502901153
130.2749684,1.022652831,370.8824491,1.756810955
130.6308945,1.213875219,390.4757402,1.685889862
130.2490089,0.224756884,357.1870528,1.793798849
130.1541366,1.103569505,389.9162499,1.673237672
132.2029807,1.240290093,350.7432415,1.846513664
132.3009204,0.2908242,393.909805,1.683418013
130.0191149,2.536791645,375.3933562,1.755462738
130.7880289,0.99550863,358.5651335,1.792748487
131.4143511,1.55216869,317.0162946,1.978696162
130.8049149,3.029486468,402.2514067,1.605068694
130.1329525,1.174273082,395.4065827,1.702805306
131.9244046,1.208152588,392.2584698,1.68401243
130.1043156,3.148698919,348.6647538,1.896197468
130.0288915,1.775271478,355.5029904,1.89421108
130.5414748,3.537626854,395.7240096,1.591513184
132.9976012,1.367319008,371.5279217,1.731134555
130.3714888,3.945642386,349.0423295,1.895467584
131.6944545,0.593250463,391.8611323,1.684173762
132.5015282,1.273304627,389.9911575,1.683427139
132.4287492,1.811152867,390.8281434,1.683415056
131.2159341,2.918336262,361.1256231,1.792789422
132.8261395,3.065092533,392.4442075,1.683013185
130.3757273,2.908370826,354.9080481,1.893303058
131.8724585,3.189425653,404.2060559,1.58471231
133.7513869,0.80854086,361.2698476,1.808996934
130.0288915,1.247321407,342.4384838,1.902132383
131.1879923,2.096785569,307.2123324,2.024938505
130.3318164,3.181888645,359.0674917,1.793247244
130.1993456,3.062143568,391.3125808,1.672363439
132.5411696,2.603575013,390.3951823,1.682616712
130.4169608,1.481741508,396.633684,1.592056325
132.7605928,0.959001784,390.2300145,1.684522412
136.5852837,1.62096593,389.6087547,1.61098841
130.5374913,3.138024378,349.6019816,1.89470247
130.1403206,2.986550402,358.1623605,1.793592503
130.8737725,1.808676927,390.8172586,1.685681234
131.1439104,3.997174678,370.2869398,1.757489509
130.7495114,1.300814941,347.5745953,1.898127461
131.4210924,3.160930708,369.7980095,1.75741461
130.239535,1.072196833,374.5987393,1.755715038
135.992992,1.489759264,346.4606358,1.853906947
131.013836,0.956160505,390.7873534,1.672046966
133.1738274,1.164332019,349.2059178,1.844624007
131.9528128,1.312509871,351.2695998,1.846888571
133.6301352,1.935343907,402.858579,1.583878995
133.3321819,2.953636477,346.7050755,1.904854895
136.5647161,0.959001784,395.4240344,1.609718058
133.1689379,1.511016386,355.6699303,1.843905896
130.8418073,1.687308728,392.1965467,1.685569099
137.1592705,1.374041305,314.7586463,1.922645052
140.3366316,2.762770763,398.0489274,1.524505372
132.2349854,0.968731332,347.399324,1.895595135
132.7396434,3.836281936,393.0358205,1.620217152
130.9975477,1.829673584,352.1403566,1.892972532
131.2605329,3.156689988,367.5250275,1.757891407
135.04626,1.086353711,401.2193155,1.502809626
132.6870503,3.07771362,354.1729846,1.843634677
130.1526228,1.489759264,367.4040582,1.799526772
134.0286658,2.096785569,391.7861798,1.600908884
131.0285793,1.211170526,357.9329928,1.84626468
133.2616369,3.538527929,361.5091099,1.757157111
131.0305948,3.198342966,391.8029112,1.685459069
136.7208288,3.824432284,370.3672046,1.693419155
137.3428936,3.020141348,393.3912928,1.609155788
130.4699004,1.945521678,392.0197116,1.685874777
132.0426148,2.38515934,391.1222113,1.684014533
133.158281,1.142266131,352.1308374,1.843172373
131.1157841,3.136199637,390.5268874,1.685521884
130.2753331,1.226740994,389.0289795,1.673292248
136.5986772,3.265301145,380.7710589,1.689927393
130.47206,1.507484266,389.1760299,1.673157419
130.1533289,1.164241207,357.383039,1.849830506
131.7843625,3.144288015,310.2374534,1.986252715
130.0196917,3.153352863,350.5213902,1.895696523
132.7225511,0.96191868,354.4639674,1.843364065
130.0045997,0.959001784,347.9607367,1.896679407
130.7441932,2.469168997,359.2069201,1.793442204
130.734135,0.959001784,397.1047047,1.591801929
132.6209648,3.553793059,344.1906633,1.899284518
